2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating variance explained
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating normalized variance explained
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating DSI between thresholded T2* F-statistic and optimal combination beta maps
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating DSI between thresholded S0 F-statistic and optimal combination beta maps
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating signal-noise t-statistics
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Counting significant noise voxels from z-statistic maps
2021-06-20T12:22:27	tedana.metrics.collect	INFO    	Calculating decision table score
2021-06-20T12:22:27	tedana.selection.tedica	INFO    	Performing ICA component selection with Kundu decision tree v2.5
2021-06-20T12:22:29	tedana.io   	INFO    	Variance explained by ICA decomposition: 94.85%
2021-06-20T12:22:33	tedana.io   	INFO    	Writing high-Kappa time series: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-optcomAccepted_bold.nii.gz
2021-06-20T12:22:36	tedana.io   	INFO    	Writing low-Kappa time series: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-optcomRejected_bold.nii.gz
2021-06-20T12:22:39	tedana.io   	INFO    	Writing denoised time series: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-optcomDenoised_bold.nii.gz
2021-06-20T12:22:41	tedana.io   	INFO    	Writing full ICA coefficient feature set: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-ICA_components.nii.gz
2021-06-20T12:22:41	tedana.io   	INFO    	Writing denoised ICA coefficient feature set: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-ICAAccepted_components.nii.gz
2021-06-20T12:22:43	tedana.io   	INFO    	Writing Z-normalized spatial component maps: /Users/handwerkerd/code/tedana_community/ohbm-2021-multiecho/three-echo-dataset/desc-ICAAccepted_stat-z_components.nii.gz
2021-06-20T12:22:43	tedana.workflows.tedana	INFO    	Workflow completed
2021-06-20T12:22:43	tedana.workflows.tedana	INFO    	Making figures folder with static component maps and timecourse plots.
2021-06-20T12:23:19	tedana.workflows.tedana	INFO    	Generating dynamic report
